filename,duration,flag,transcription
sama_nbl_18h11aug2023_0005.wav,7.5,N,ezikhamba phambili ngilezi ezithi la kwakho ke sithi ukuthi sibuyele
sama_nbl_18h11aug2023_0006.wav,7.1,N,lami ibizo ngingusbusiso skosana ngyaklotjhisa kuphi nakuphi la kufika khona umrhatjho ikwekwezi f_m kukhanya bha
sama_nbl_18h11aug2023_0008.wav,7.4,N,kancani emuva ngendaba le kwakho ke nawungathi uyakhumbula kuhle ngomnyaka ka [twenty twelve]
sama_nbl_18h11aug2023_0010.wav,9.5,N,umtlamo wombiko uyothunyelwa kumkhwebane ukumnikela ithuba lokwenza iinthulo zakhe ilunga le da epalamende u [anelelo tread]
sama_nbl_18h11aug2023_0011.wav,6,N,abanye bathi uzuma uhlomule ngomthetho owethulwa nguye wokulitjalelwa kwesigwebo
sama_nbl_18h11aug2023_0012.wav,6.2,N,ukulitjalelwa lokho kunikela lezo mbotjhwa ngokukhambisana nomoya welanga lekululeko
sama_nbl_18h11aug2023_0013.wav,6.9,N,wathi ukulitjalelwa lokhu okhethekileko kulawula kwakhoke kulawulwa kukuthi 
sama_nbl_18h11aug2023_0014.wav,8.6,N,ikomidi ifumane bona ukuziphatha kumbi kususelwa embikweni we [reserve bank freed sars cr seventeen]
sama_nbl_18h11aug2023_0015.wav,8.6,N,ekulumenakhe ayethulako uzuma wathi usebenzisa ilungelo lakhe ngokuya komthetho i[section eighty four] womthethosisekelo
sama_nbl_18h11aug2023_0016.wav,5.7,N,wamemezela indaba le yokulibalelwa kwesigwebo I [the mission of senetences]
sama_nbl_18h11aug2023_0017.wav,5.2,N,ababethi banomuntu phasi akanayo i [jaw] ngelimi le [boxing] bathi no akana [chin] 
sama_nbl_18h11aug2023_0018.wav,4.9,N,lekululeko zingalitjalelwa iingwebo zabo ngaleso sikhathi wathi
sama_nbl_18h11aug2023_0019.wav,6.7,N,amacala angakhambisani neenkoro koro njengoba ihlamba ekulungisweni esandleni somthetho
sama_nbl_18h11aug2023_0020.wav,7.2,N,lezo ebegade sele ziseduze nokuthi ziphume nesele ziseduze ukuthi zithole iparula nazo zatjhatjhululwa
sama_nbl_18h11aug2023_0022.wav,12.5,N,kanti ihlangano ye [afri forum] ihlathulule isiqunto somnyango wezamajele sokungasabuyiseli ejele uzuma njengomunye wabahlomule ehlelweni elikhethekileko lokulitjalelwa kweembotjhwa ezibotjhelwe
sama_nbl_18h11aug2023_0024.wav,7.7,N,amalunga wekomiti afumane bona anesisekelo amacala wokuziphatha kumbi nokungabi nekghona abekwe wona
sama_nbl_18h11aug2023_0025.wav,8,N,umkhulumeli kamengameli u [vincent] makwenya uthi ihlelo elitjha lokphungula ukuzala khulu emajele
sama_nbl_18h11aug2023_0026.wav,12.6,N,zihlangana nezinye ke umlaleli azozizwa ngemva kokuthu sele uthemba sindana afundile mzotho jali ngyathokoza lo mrhatjho ikwekwezi kukhanya bha ngeze awa lesithandathu lotjhani 
sama_nbl_18h11aug2023_0027.wav,5.3,N,okumthetho omnikela amandla wokuthi ezinye zeembotjhwa kuya
sama_nbl_18h11aug2023_0028.wav,8.3,N,kanti ikomidi yepalamende i [section one nine four] iphakamise bona umvikeli womphakathi ubusisiwe mkhwebane asuswe esikhundleni sakhe
sama_nbl_18h11aug2023_0030.wav,5.8,N,ngeengaba zazo njenge ngcenye yokugidingaa nokutshwaya ilanga elikhethekileko
sama_nbl_18h11aug2023_0031.wav,11.1,N,okhabe angumengameli u [jacob] zuma namhlanje ubuyele ejele lalapha e [eskort] kodwana azangkhe acede sengitjho nama awa amabili wabe sele atjhatjhululiwe alitjalelwe isigwebo sakhe
sama_nbl_18h11aug2023_0032.wav,8.5,N,ngelanga lekululeko ngomhlaka [twenty seven april] okhabe angumengameli u [jacob] zuma ngaleso sikhathi begade asese ngumengameli
sama_nbl_18h11aug2023_0033.wav,5.4,N,elitlikitlwe ngumengameli u [cyril] ramaphosa alikenzelwa abantu abathileko
sama_nbl_18h11aug2023_0034.wav,8,N,njengehlelo elikhethekileko lokulibalela umakwenya bekakhuluma eqadi embizweni kamengameli ebanjelwe
sama_nbl_18h11aug2023_0035.wav,6.5,N,nokukulapho ihlelweli lethulwa khona ngomhlaka [fourteen may] khona ngonyaka ka [twenty twelve]
sama_nbl_18h11aug2023_0036.wav,6.9,N,i [afri forum] ngenye yeehlangano ezfake isibawo sokubuyekeza isiqunto sokutjhaphulula uzuma
sama_nbl_18h11aug2023_0038.wav,7.9,N,ematjhumi amabili nemthathu phezulu [eleven august twenty twenty three] lapha etafuleni lamatjhada nemidumo kunotokulogo maitsapo 
sama_nbl_18h11aug2023_0039.wav,6.9,N,ngale kwalokho ku [email zibuyanabazumi at s_a_b_c dot c_o dot z_a] kuthi lapha ku [facebook]
sama_nbl_18h11aug2023_0040.wav,5.4,N,zibuya nabazumi [current affairs] ekungilo ikhasi lethu lapha ku [facebook]
sama_nbl_18h12may2021_0011.wav,7,N,lokuthi ingadlala iyurophi i [season] kodwana ke nakhona kuzakuba bdisi ngemidlalo emithathu eseleko le
sama_nbl_18h12may2021_0014.wav,5.4,N,uphundwe ngokhunye kileli hlelo lilalele ngesikhathi sakho ku [podcast] yalo 
sama_nbl_18h12may2021_0015.wav,4.7,N,nala eh ngiqale la esiqhemeni se [arsenal] kubudisana lapha ke ku [arsenal]
sama_nbl_18h12may2021_0018.wav,5,N,nesqhema sayo i [swallows] umfundisi ulindwa ngengoma i [uefa]
sama_nbl_18h12may2021_0019.wav,4.7,N,ngaso isiqhema se [chelsea] kanti ku [arsenal] khonake awa vele
sama_nbl_18h12may2021_0021.wav,5.8,N,akusananto etja akhgona ukubafundisa yona asazi kutjho ukuthini ke lokho kodwana umdlalo ukhona ebusuku
sama_nbl_18h12may2021_0022.wav,6.9,N,ivule umlandu i [uefa] ithomile ngama [investigations] iyaphenya baphenya i [real madrid]
sama_nbl_18h12may2021_0023.wav,5.2,N,lezi zintathu zona iinqhema abakabi ukutjho ukuthi bayayehla indaba ye [super laegue]
sama_nbl_18h12may2021_0024.wav,7.4,N,iphenyelo likhamba njani umzuzu semunye ngemva kwe awa lesithandathu sengisebenze i [overtime] ngomzuzu owodwa
sama_nbl_18h16feb2024_0002.wav,8.4,N,newumadanisa nesikhathi esifanako ngomnyaka odlulileko lokhu kutjho bona bangale kuka [hundred and fifty five] abantu ababuleweko 
sama_nbl_18h16feb2024_0003.wav,11.1,N,lokhu kwenza babe bathathu abafundi esele bakhahlunyezwe ngokomseme esikolwenesi umkhulumeli wamapholisa umalisela ledwaba uqinisekise isenzwesi esenziwe emntwaneni weminyaka esithandathu ubudala 
sama_nbl_18h16feb2024_0005.wav,6.6,N,umahlobo ubuye wathi azithathelwa amagadango iinkampani ezibhalelwa kukwenza umsebenzi nezibha
sama_nbl_18h16feb2024_0006.wav,8.8,N,umengameli waphambilini uthabo mbheki uthi ukhambisana nesiqunto esithethwe isewula afrika sokudosela I israyeli ekhotho yeentjhabatjhaba yezobulungiswa
sama_nbl_18h16feb2024_0007.wav,11.7,N,efunwako yi i_e_c ngaphambi kokuthi bangafakwa ephepheni lokuvowuda abongkhethani elizijameleko umayemane bekakhuluma evakatjhweni lakhe le [nelson mandela bay] 
sama_nbl_18h16feb2024_0008.wav,7,N,lotjhani eendabeni zesimbi yesithandathu kukwekwezi f_m kukhanya bha ngonokthula mtshweni
sama_nbl_18h16feb2024_0009.wav,13.5,N,sithoma ngezithi ilunga lekomiti ephetheko ku a_n_c u [david] mahlobo uthi utshwenyekile ngokuthi bagcine basolwa ngobukhohlakali abantu abathunyelwa yi a_n_c embusweni nakibo maspalada
sama_nbl_18h16feb2024_0010.wav,5.1,N,uphrispala udunyuzelwe hlanu kwekumba yabotitjhere kuthiwa isigidi adumuze ngaso
sama_nbl_18h16feb2024_0011.wav,5.5,N,lezi nezinye uzozizwa ngemva konokthula mtshweni thuli ngyathokoza sbu
sama_nbl_18h16feb2024_0012.wav,4.9,N,ngemizamo yokujamisa ukusahlela kwegaza yi israyeli esele ibulele abantu abanengi
sama_nbl_18h16feb2024_0014.wav,11.8,N,i sndf abulawe ncangepumalanga ye drc iveke le umbheki uthi urhulumende we drc kufuze azamukele zoke izakhamizi zenarha leya begodu azivikele [the government in kinshasa]
sama_nbl_18h16feb2024_0016.wav,9.4,N,sithokozile kunokthula mtshweni ngeendaba ze awa lesithandathu nje e [studio] samahlelo weendaba ezinabileko sisikimisa ihlelo zibuya nabazumi le yikwekwezi f_m kukhanya bha 
sama_nbl_18h16feb2024_0017.wav,8.8,N,umnyango wezefundo e [gauteng] uthi utlhuwe khulu ukuzwa ukuthi kunomfundi ka [grade six] odumuze walimaza uphrinspala namhlanje ekseni e [primrose hill primary]
sama_nbl_18h16feb2024_0019.wav,6.7,N,amapholisa athi umfundi lo ukhahlunyezwe ngokomseme endlwaneni yesikolo iimphathimandla zefundo azikabi ukuphefumula ngendaba le
sama_nbl_18h16feb2024_0020.wav,6.2,N,iimbalobalo lezi zethulwe ngungqongqotjhe wamapholisa enarheni ke ubheki cele epitori namhlanje
sama_nbl_18h16feb2024_0021.wav,6.3,N,akube ipelaveke emnandi iinqhema zenu zisebenze kuhle ziinthabise ngomvulo sibuye shlangane aban
sama_nbl_18h16feb2024_0022.wav,10.8,N,sithoma ngalezi ezithi sikhuphukile isibalo samacala wokubulawa kwabantu esibalwesi sikhuphuke nge [two pint one percent] ekoteni yesithathu yonyaka mali ka [twenty twenty three twenty twenty four]
sama_nbl_18h16feb2024_0023.wav,5.8,N,izokuphumelela ukuthola imitlikitlo eziinkulungwana ezimatjhumi amahlanu [fifty thousand]
sama_nbl_18h16feb2024_0024.wav,12.2,N,akhuluma nabeendaba ze s_a_b_c  umbheki uthi i israyeli angekhe iqede hamasa amandla bekufike isikhathi lapho kuphela khona ukugandelelwa kwabantu bepalestina [so longe as the rights]
sama_nbl_18h16feb2024_0025.wav,5.6,N,umrholi we [build one south africa] umosi mayimane uthi ihlanganwakhe
sama_nbl_18h16feb2024_0026.wav,9,N,isibalo sele sisoke sikhombisa ukuthi bayi [seven thousand seven hundred amd ten] abantu abababuleweko phakathi kwenyanga kasewula ukuya enyangeni kanobayeni ngomnyaka ophelileko
sama_nbl_18h16feb2024_0028.wav,11,N,ngibawa ukuyelelisa beenhliziyo ezibuthakathaka ngendaba elandelako kunomunye godu umfundi ka [grade r] okhahlunyezwe ngokomseme esikolweni sabanga aphasi imokgopong [primary] elimpopo
sama_nbl_18h16feb2024_0029.wav,12.6,N,ngesomunye wababelethi bakhe umkhulumeli womnyango wezefundo u [steve] mabona uthi uprinsipali ugijinyiselwe esibhedlela [our psycho support team will visiting the school to provide necesesary support first thing on monday]
sama_nbl_18h16feb2024_0030.wav,9.7,N,umbheki urage wathi ingaqedwa ngokwepolotiki kwaphela ipi ye drc umbheki uthumele amezwi wokutjhiriya emndenini yamalunga webutho lamajoni 
sama_nbl_18h16feb2024_0031.wav,8.6,N,ngolesihlani namhlanje amalanga alitjhumi nesithandathu inyanga ngumhlolanja unyaka ziinkulungwana eembili uleke ngeminyaka ematjhumi amabili nemine phezulu [sixteen february twenty twenty four]
sama_nbl_18h16feb2024_0032.wav,7.8,N,ihlelo livezwa zolithi masanho nombuso mahlangu kuthi etafuleni lamatjhada nemidumo kuno neria mokoena mina ngingusbusiso skosana
sama_nbl_18h16feb2024_0033.wav,17.3,N,uphumzile mlangeni usihlanganisele naku umbiko [izibalo zakamuva zikhomba ukubulawa kuhamba phambili ezfundeni iwestern cape ikwazulu natal ne gauteng inxabano kanye nodlame legenge yimbangela evelele yalokhu umajor general thulari sikhukhune uthi iziteshi eziyisithupha kweziyishumi]
sama_nbl_18h16feb2024_0034.wav,8.3,N,[abesifazane neyngane basqhubeka nokuba engozini iyngane eziyi two hundred and eighty five kanye nabesifazane abangu one thousand one hundred and thirty]
sama_nbl_18h17jul2022_0001.wav,4.6,N,kukhanya bha askhongozele godu nge awa
sama_nbl_18h17jul2022_0002.wav,5.4,N,iinkoloyi endleleni [n one south] phakathi kwepolokwane nepitori
sama_nbl_18h17jul2022_0004.wav,5.3,N,kukateleke zivulwe abatjhayeli badlule ngaphandle kokubhadela
sama_nbl_18h17jul2022_0005.wav,6.1,N,umakhura uthi inarha le angeze isafana nekthtomeni ngaphandle kwaka [duarde]
sama_nbl_18h17jul2022_0007.wav,6.1,N,esehlakalweni samva nje kudunyuzwe indoda ethileko e b_t_t [section]
sama_nbl_18h17jul2022_0009.wav,4.6,N,abahlali be [kimberly] baphefumule ngalendlela [she was]
sama_nbl_18h17jul2022_0010.wav,8.6,N,babuyela eendaweni ezahlukeneko ngaphambi kokuvula kweenkolo umkhulumeli womnyango weenthuthi utedimalo tshweni
sama_nbl_18h17jul2022_0011.wav,4.8,N,ze awa lesithandathu kukwekwezi f_m 
sama_nbl_18h17jul2022_0013.wav,6.5,N,lidlale indima eqakathekileko eklweni nebandlululo lobutjhaba nokungalingani ngokobulili
sama_nbl_18h17jul2022_0016.wav,7,N,ukuba yikulu yamasebenzo nge ofisini lakamengameli nokuba ngusomkhandlu wezokuphepha e [gauteng]
sama_nbl_18h17jul2022_0018.wav,4.6,N,umakhura bekakhuluma emngcwabeni ka [duarde] emathuneni wewe
sama_nbl_18h17jul2022_0019.wav,5.1,N,ngedina namhlanjesi lokhu njengombana abakhambi
sama_nbl_18h17jul2022_0021.wav,7,N,amapholisa kunye namalunga wephiko lesiforensiki kunye nomnyango wezamaphilo basendaweni yesehlakalo 
sama_nbl_18h17jul2022_0022.wav,6,N,uthi yenyuke yayofika ebantwini abalitjhumi nambili imbalo yokuhlongakala kwabantu engozini 
sama_nbl_18h17jul2022_0023.wav,4.9,N,ukuyophenya ngemva kokuthi omunye wabakhweli eqe eteksini ikhamba
sama_nbl_18h17jul2022_0024.wav,5.3,N,uthi iindlela ezibhadelwako kubalwa ikranskop [tall plaza]
sama_nbl_18h18dec2021_0002.wav,13.4,N,[that increases the risk for severe recovery] usomkhandlu wezamapholisa zendlela nokuthutha e [free state] u [william] mpumalwane uthumele umlayezo wokutjhiriya emndenini yabantu abayisumi nane
sama_nbl_18h18dec2021_0003.wav,8.7,N,ngokutjho komnyango wezempilo abantwana abasengozini yokugula khulu ngilabo beminyaka engaphasi kweminyaka munye ubudala
sama_nbl_18h18dec2021_0004.wav,7.6,N,iya ngokwehla imbalo yabantwana abatheleleka nge [covid nineteen] abalaliswe egujini labantwana
sama_nbl_18h18dec2021_0005.wav,6.5,N,ngesikhathi samaholideyi kakresmusi emoyeni zizwakale ngephi
sama_nbl_18h18dec2021_0006.wav,6.3,N,abanye ke ngabaqotha ababanduli i [nigeria] iqotha umbanduli ngeze afrika zoke lezo
sama_nbl_18h18dec2021_0007.wav,6.6,N,ephenya ngezwangobatjho yokuthunjwa kwelawulo lombuso umkhulume wehlangano umwanele manyonanya 
sama_nbl_18h18dec2021_0008.wav,7.2,N,kanti komnyango wezohlengwa kwesimilo uthe uyokufuna imvumo yokuzibilayeza ngesiqunto sekhotho 
sama_nbl_18h18dec2021_0009.wav,6.7,N,sikamengameli walokha ukuzibilayeza ngesahlulelo sokubekelwa ngeqadi kwepharolakhe yokugula
sama_nbl_18h18dec2021_0012.wav,5.7,N,casablanca nalapho ke kuzakbponakala ukuthi ukutjhinga phambili kuthi iinto zikhamba ngayiphi indlela
sama_nbl_18h18dec2021_0015.wav,9.9,N,emazikweni ahlukeneko wezepilo e [gauteng] naphezu kokuba yi [thirty percent] yabantu abalaliswe esbhedlela abantu abatjha bayi [twelve percent]
sama_nbl_18h18dec2021_0016.wav,10.1,N,botjhwa kukazuma kwalanddelwa kupherhuka kwerawurawu kwaba nezehlakalo zokuzitapela nokuguruzela esifundeni sakwazulu natal ne [gauteng]
sama_nbl_18h18dec2021_0017.wav,6.1,N,upulwane ubawa abasebenzisi bendlela ukubona batjhayele ngokukhulu ukuyelela
sama_nbl_18h18dec2021_0018.wav,5.7,N,kanti uyakhamba na iye ngizokukhamba nini
sama_nbl_18h18dec2021_0019.wav,11.3,N,bha iindaba ngeze awa lesithandathu ihlangano i [jacob] zuma [foundation] ithi ikhotho ephakemeko epitori ngelesibili iyokulalela isibawo
sama_nbl_18h18dec2021_0021.wav,5.6,N,la sabe sele sizwa khona ngyacabanga ziinkhathi zokuthenga nokuthengiswa kwabadlali yi [window period]
sama_nbl_18h18dec2021_0023.wav,5.9,N,okungenza bona umuntu ogulako kungakghonakali bona uthlogonyelwe emazikweni wejele
sama_nbl_18h18dec2021_0025.wav,5.3,N,iyakhanya begodu ifuna umuntu ogula kugula kube ngobumqineleko 
sama_nbl_18h18dec2021_0026.wav,10.4,N,nya ngemikhulumo ngo [surprise alande] sekuphele utlikitlile koke ya sekutjhoda ukuthi ayothulwa ngokusemthethweni ukuthi sele amdlali wesiqhema semamelodi [sundowns] 
sama_nbl_18h18dec2021_0027.wav,6.9,N,eh wangena laphana ku [game show] yangelesihlanu ehlelweni sivukile [breakfast show]
sama_nbl_18h18dec2021_0029.wav,6.9,N,abantu abalisumi nantathu babhubhele endaweni yesehlakalo umuntu munye ubhubhele esibhedlela
sama_nbl_18h18dec2021_0030.wav,4.7,N,yazi mntwana ke ngyacabanga vele iveke ezako
sama_nbl_18h18dec2021_0031.wav,8.4,N,ngukresmusi ngomgqibelo ngaloya ngunibjara eh tjhukuthi mina nawe sakbonana ngaloya olandelako ngomhlaka [eight] ne
sama_nbl_18h18dec2021_0032.wav,7.3,N,umbuzo kwakunguzuzu nependulo ingikho lokho angisafuni ubuyelemva nokho mlaleli wekwekwezi f_m ihlelolethu asiljamise khamba la
sama_nbl_18h18dec2021_0033.wav,5,N,hlelo avulekile amasango ngizokuditjha nawe [lady b three two six] ehlelweni lezemidlalo
sama_nbl_18h18dec2021_0034.wav,9.7,N,kwanjeke sithatha zoke iintambo sitjhinga e [hatfiled] mntwanembuzi sitjhinga e [hatfield] epitori ukwezela umlaleli wekwekwezi we f_m afumane lapha na iindaba zephasi
sama_nbl_18h18dec2021_0035.wav,6.6,N,nivukile sivukile ninjani nobhetha sithokoza kangangani sinihlulukele ngepitori yazi 
sama_nbl_18h18dec2021_0036.wav,6.5,N,nathi njalo khulu thathake seslindi nimdle kamnandi ukresmusi 
sama_nbl_18h18dec2021_0037.wav,6.6,N,emalangeni asiyilise nawe umdle kamnandi ukresmusi ungene kamnandi emnyakeni omutjha
sama_nbl_18h18dec2021_0038.wav,10.2,N,nabanye abantu abanokhunye ukugula ubujamo lobu kuphakamisa umbuzo ukuthi abantwana bafanele ukujovelwa i j[covid nineteen] noma njani na
sama_nbl_18h18dec2021_0039.wav,6.2,N,u [professor jean clude] usebenza egumbini labantwana esbhedlela i [steve biko academic ho]
sama_nbl_18h18dec2021_0040.wav,10.3,N,ababhubhele engozini yendlela endleleni ye [r five seven free state] upulwane begodu ufisele ukululama ngokurhabako laba abalaliswe esibhedlela
sama_nbl_18h18may2021_0001.wav,6.5,N,abantu abadala abahlala eendaweni zemakhaya abanganama [smart phone] nofana i [internet]
sama_nbl_18h18may2021_0002.wav,6,N,ukuya kesokuthoma kusuka ngesimbi yesihlanu ntambama bekube ngeyetjhumi ebusuku
sama_nbl_18h18may2021_0003.wav,6.3,N,ngendaba yombango wenarha kuthiwa ke indaba le iimbango wenarha
sama_nbl_18h18may2021_0004.wav,6.6,N,khamba bavakatjhela imiphakathi ekuma [community health workers] bayongena umuzi nomuzi
sama_nbl_18h18may2021_0006.wav,7.7,N,[to service this] ungqongqotjhe womnyango wezepilo uzweli mkhize unikele ngesiqinisekiso sokuthi
sama_nbl_18h18may2021_0007.wav,6.2,N,amandla wokuphehlwa kwegezi sekathuthuke ngconywana umkhulumeli we eskom
sama_nbl_18h18may2021_0009.wav,29.2,N,ajovelwe khona ingogwana ye [corona] uthi abasebenzi bezepilo bebahleleke kuhle khulu [so im happy with the process and I want to use this opportunity to thank you personal president]
sama_nbl_18h18may2021_0010.wav,6.4,N,ebezizwakala emoyeni kukwekwezi f_m kukhanya bha ngephimbo laka [january] ndala
sama_nbl_18h18may2021_0011.wav,9,N,ngale kwalokho ngilezi ke ezithinta ke amateksi esolo ajanyiswako lapha e [meddilburg] esifundeni sepumalanga
sama_nbl_18h18may2021_0012.wav,5.2,N,lokhu kuza njengoba ikampani ephakela ngegezi le iqinisekise ukuthi
sama_nbl_18h18may2021_0013.wav,11,N,ibasithandathu kwaphela imizuzu ngemva kwe awa lesithandathu ihlelo zibuya nabazumi livezwa nguzolothi masangu obambisene no [jake] shlaphi etafuleni lamatjhada nemidumo
sama_nbl_18h18may2021_0014.wav,6,N,bha ukukhanyisela iindaba zesimbi yesithandathu ngephimbo laka [january] ndala lotjhani
sama_nbl_18h18may2021_0015.wav,18,N,sibikelwe mbikindabethu umthobisi mkaliphi [abaye babahlali ebebayicenye yaleqeqebani labantu abanokukhubazeka bathi bebeloku basohlwini labantu ekufanele bakhelwe izindlu uhulumende kusukela ngonyaka ka twenty ten bathi uhulumende bekalokhu ahluleka ukubakhela izindlu ngesizathu sokuthi beyingekho indawo yokwakha]
sama_nbl_18h18may2021_0017.wav,5.1,N,iyokwehlisa ihlelo lokucinywa kwegezi ukusuka esigabeni sesibili
sama_nbl_18h18may2021_0018.wav,6.5,N,eh nokuthi iminyaka semithi kunganabhigiri iinyembezi zemnyaka iyokusulwa naningalithumba
sama_nbl_18h18may2021_0019.wav,7.4,N,lapho kufika khona umrhatjho ikwekwezi f_m kukhanya bha hlangana neendaba esiziphetheko entambama namhlanje ngilezi ke ezithinta
sama_nbl_18h18may2021_0021.wav,18.8,N,[lo oqashwe ukuthi akhe nabathi uqashwe uhulumende ukhishiwe kulendawo ekhishwa abantu abathi bangabanini balomhlaba siphazamiseke kakhulu ngoba labanftu laba invelako laba ngena ngokungekho emthethweni sebacoshe labantfu labakhako lapha kutsi bangasakheli lama rdp]
sama_nbl_18h18may2021_0022.wav,5.4,N,seliphelile ijima lemguruguru lokujamisa tsi umaspala wemangaung 
sama_nbl_18h18may2021_0023.wav,7.1,N,ezithinta inikhulumiswano phakathi kwe eskom neenhlangano ezijamele abasebenzi ngendaba yokukhutjhulelwa kwabasebenzi imirholo
sama_nbl_18h18may2021_0024.wav,6,N,balila ezimathosi ngemva kokuthi kujanyiswe ihlelo lokwakhiwa kwezindlu ze rdp
sama_nbl_18h18may2021_0025.wav,6.1,N,njani nabathi baswabile bayawina bathabe abalandeli abalandeli nabathi bathabile I [chiefs] iyaloba
sama_nbl_18h18may2021_0026.wav,6.2,N,uthi wanelisekile ngehlelo lokutholakala kwemijovo eendaweni zoke zakamaspala
sama_nbl_18h18may2021_0027.wav,7.6,N,asithome ngazo zona lezi ezithi abantu abakhubazekileko lapha ematsulu ngaphandle nyana kwembombela esifundeni sepumalanga
sama_nbl_18h18may2021_0028.wav,4.7,N,ethethe isiqunto sokubawa ukuthi kuqedwe ijima lomtjhagalo 
sama_nbl_18h18may2021_0029.wav,9.4,N,ukwakhiwa kwezindlu ze rdp lapha ematsulu ngaphandle nayana kwembombela esifundeni sepumalanga ngonobangela ke wombango womhlaba
sama_nbl_18h18may2021_0030.wav,5.5,N,ukutlolisa abantu abahlala eendaweni zemakhaya abaneminyaka ematjhumi asithandathu ubudala
sama_nbl_18h18may2021_0031.wav,6,N,uthome izolo uthi isivumelwanesi sitlanyelwe ukuthi
sama_nbl_18h18may2021_0032.wav,9.8,N,kwehlelo lesigaba sesibili lokujovelwa ingogwana e [pietermaritzburg] umkhize uthe abasebenzi bezepilo abasebenza ngo
sama_nbl_18h18may2021_0034.wav,6.3,N,lokhu kuza ngemva komhlangano orhabekileko ebewuphakathi koburholi besifunda
sama_nbl_18h18may2021_0039.wav,6.5,N,eh abanye makhaladi imikhakha le yoke kubo [cricket] kubo kushukuthi thina
sama_nbl_18h18may2021_0040.wav,7.1,N,bengsabuza umnganami omunye ngepelaveke kuthi unyaka ozako [automatically] iyakhwalifaya ukuthi iyokudlala I [caf] na wathi intoleyo ayenzeki
sama_nbl_18h18may2021_0041.wav,7.4,N,nabangalithumba hayi nasingalithumba wo I [chiefs] nayingalithumba iye ngithokozile yezwa khamba kuhle [sharp]
sama_nbl_18h18may2021_0042.wav,7.5,N,angithokoze sibu notsima umrhatjho yikwekwezi f_m kukhanya 
sama_nbl_18h18may2021_0043.wav,8.4,N,kusetjenziswane bekutjhejwe neenlilo zabahlali mangaung [must function for the people of mangaung they must collect]
sama_nbl_18h18may2021_0044.wav,8.7,N,[foreing_zu + bazenzele bona kulula kodwa kilabo abangakwazi bangacela iingane zabo abangakwazi sinabonompilo abazohambela imizi]
sama_nbl_18h18may2021_0045.wav,5.5,N,ngemva kwalokho bancuma ukuthi bazitholele indawo yokwakha ebukhosini bakalomshiwu
sama_nbl_18h19may2024_0002.wav,7.8,N,kwekwezi f_m kukhanya bha indaba ekhamba phambili ngalesi skhathi ngethi ihlanganisela yamaphiko wezokuvikela i [net joint]
sama_nbl_18h19may2024_0004.wav,6.6,N,maleli nawe siyakumema enomborweni yethu yomtato ethi [zero eight six triple zero three two seven eight]
sama_nbl_18h19may2024_0005.wav,11.2,N,wemba khona umgodi omkhulu endaweni yemtlhatlhana igugulethu kuzwakala nokuthi bane abentwana abawela emgodini le barhanywa mamanzi eminyakeni emibili edlulileko nakuna izulu
sama_nbl_18h19may2024_0006.wav,6,N,zifunwa ukulungiswa zilungiswa ngubane azilungise nini
sama_nbl_18h19may2024_0007.wav,5.6,N,salani kuhle nikhambe kamnandi nitjhayise kuhle awa nami ngizaklala kamnandi [bye bye]
sama_nbl_18h19may2024_0008.wav,7.5,N,kuhle khulu kwamambala njengombana njengesithembiso senyanga ephelileko satjho bonyana sakbuya kuleveke
sama_nbl_18h19may2024_0011.wav,8.2,N,ngyalotjhisa eendabeni ze awa lesithandathu kukwekwezi f_m ezifundwa nguthembisile wakwamnisi
sama_nbl_18h19may2024_0012.wav,6.3,N,ngaythokoza mrhatjhi sithokoze khulu kwambala mhlalukwana besithokoze godu ukuba nathi ehlelweni
sama_nbl_18h19may2024_0013.wav,6,N,lokhu ukutjho nabekakhuluma neembikiindaba ngamalungiselelo ebawenzileko ngekhetho
sama_nbl_18h19may2024_0015.wav,9.3,N,ushlalo wehlanganisela le utibelo mosikidi uqinisekise amasewula afrika ukuthi liyoba  ngeliphephileko ikhetho eliyobanjwa ngeen [twenty nine]
sama_nbl_18h19may2024_0016.wav,6.3,N,ithi kuneentetjhi ekyovodwa kizo ezingaphezu kwamakhulu asithandathu efumene ukuthi zingaba yingozi
sama_nbl_18h19may2024_0017.wav,12.7,N,kungosondo alisumi nethoba amalanga kilenyanga kamrhayili kulomnyaka ophezulu weenkulungwane eembili neminyaka emasumi amabili namine ihlelo lithi sithini isindebele ngikulotjhisa entambama yanamhlanje
sama_nbl_18h19may2024_0018.wav,8.7,N,ushlalo wehlangano le e [nelson mandela bay] ngusiyanda mayana uthi igadango labo ngalo babinge ukuthi bangene kusibethamthetho
sama_nbl_18h19may2024_0019.wav,9.1,N,ihlangano le beyizibawela ikhetho endaweni leya umrholayo umosia mayimane uvakatjhele indawo le la umaspala i jb [marks]
sama_nbl_18h19may2024_0020.wav,6.5,N,ziku [half time] zoke ngyayvala mina azikho ezidlalako ebsuku ngiberega lapho mina ah
sama_nbl_18h19may2024_0022.wav,4.8,N,akhe sakhe isendlalelo sethu mhlalukwana besimeme umlaleli sithi
sama_nbl_18h19may2024_0024.wav,8.4,N,athemba ukuthi i [build one south africa] iyokurarulula imirarwayo yezenzelwa zombuso nayingathumba ikhetho lesifunda lenarha
sama_nbl_18h19may2024_0026.wav,7.3,N,kuthunyelwe iinsetjenziswa nabasebenzi kizo uqinisekise ukuthi kulandelwa umthetho nakuvowudako 
